"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_1218226"	106.576385	120.016961875	131.36425	113.85569125	133.01849375	101.519335625	169.58350625	99.1632875	126.1241625	125.4714	124.98413125	106.07530375	124.3636875	115.8649425	119.820021875	120.570734375
"ILMN_1240149"	1852.93025	1852.93025	1836.439375	1836.439375	1780.0900625	1829.01725	1736.0078125	1755.344625	1855.76675	1656.9044375	1852.93025	1949.178875	1603.8749375	2041.4144375	1876.826625	2046.6180625
"ILMN_2594066"	152.7725125	149.37121875	167.4655125	153.03776875	149.55910625	157.0106375	177.67216875	135.57924375	169.58350625	147.95994375	134.3388875	125.21805	147.01914375	164.420575	153.28154375	131.4411375
"ILMN_2612904"	141.52035625	164.6086125	176.90374375	150.25461875	175.5692	154.25715625	169.3054875	171.86004375	155.25068125	175.38233125	151.3138125	178.953525	169.86830625	182.34723125	155.55105625	177.3205375
"ILMN_3119914"	234.25645625	267.13753125	163.3029625	170.8125875	167.7780125	234.09353125	286.827325	142.20985	187.2342375	180.892275	260.77003125	236.796525	224.8225	276.7179375	166.79903125	164.784175
"ILMN_2799667"	2884.703625	2930.197	2625.8334375	2476.0315625	2697.970125	2798.007875	3204.330125	2346.651625	2310.01975	2607.5470625	2961.6290625	2754.4678125	2912.180875	2952.272375	2166.2265	2674.5666875
"ILMN_2901363"	161.25703125	169.3054875	151.97038125	175.5692	129.8673875	168.9639625	197.4835875	158.6116875	144.66973125	150.98616875	178.395625	158.1595375	189.54376875	157.73433125	169.72580625	127.95043125
"ILMN_1214119"	109.33107875	127.324075	92.499583125	85.20564375	102.89138625	129.57466875	98.6467475	91.62454625	93.552860625	98.343531875	113.618420625	106.1879975	129.966625	113.31440875	91.787950625	100.783863125
"ILMN_1244393"	1560.761875	1582.8948125	1271.32739375	1472.9005	1460.8476875	1710.0408125	1638.7200625	1432.3960625	1467.761125	1524.771125	1847.5744375	1586.1915	1746.5230625	1866.53925	1560.761875	1577.6735
"ILMN_1257360"	6428.544875	6685.6085625	6248.408625	6893.8591875	7156.718625	7200.2993125	6893.8591875	6685.6085625	7071.3248125	6998.21	6625.522875	6799.5575	6723.2856875	7071.3248125	6799.5575	6962.8776875
"ILMN_1238640"	1582.8948125	1265.327025	1401.06855	1231.9370125	1710.0408125	1281.13715625	1202.76246875	1226.22256875	1125.43935625	1531.424875	1166.056025	1321.35028125	1538.7828125	1229.01768125	1180.604725	1394.1235125
"ILMN_1216813"	955.7568875	991.44575625	1085.91533125	1122.60583125	1011.69045	1096.0162875	1050.24421875	1253.17414375	1074.1825625	812.943	853.388	960.04960625	889.52394375	1051.49076875	1120.43725	996.23235625
"ILMN_2747677"	1289.71745	1166.056025	1053.60926875	1300.52404375	1149.43653125	1215.14716875	1253.17414375	1199.44966875	1281.13715625	1116.99195625	1297.6508375	1226.22256875	1193.99459375	1405.81893125	1229.01768125	1107.67528125
"ILMN_2746107"	1072.09820625	1222.9821	1258.5084875	1226.22256875	1076.3518625	1163.6286375	1183.43249375	1159.489775	1136.6648125	1204.60871875	1245.9268375	1276.95708125	1219.9291875	1291.7907625	1089.68374375	1382.702325
"ILMN_2594567"	135.6653625	139.335075	122.0390925	151.51890625	138.20509375	141.4040875	114.797201875	128.10186875	153.7817875	140.62593125	143.5782875	160.77870625	129.8673875	159.21589375	151.3138125	158.36090625
"ILMN_1226476"	400.88299375	382.5141125	400.88299375	432.7302625	423.7890375	394.8399375	438.60104375	421.2821375	445.96159375	412.90525625	368.29223125	384.5962625	409.58745625	451.2888375	447.68239375	381.0655875
"ILMN_2666225"	1426.4050625	1418.5795625	1202.76246875	1219.9291875	1268.02655	1460.8476875	1524.771125	1180.604725	1243.66574375	1235.48928125	1217.45435625	1606.1010625	1508.6094375	1531.424875	1191.13270625	1159.489775
"ILMN_2733753"	5156.838125	4823.556375	5432.1208125	5310.5491875	4973.2094375	5266.1386875	4973.2094375	5033.8555	4403.614	5232.6154375	5179.0949375	4864.437875	5065.319625	4605.5571875	5232.6154375	4186.928375
"ILMN_2616422"	715.899675	721.739725	831.24433125	561.45229375	802.1467375	672.850275	697.83648125	522.952875	447.68239375	743.24070625	460.23505	608.093875	651.891225	541.17865	495.48429375	733.2854375
"ILMN_2730249"	242.07989375	238.79714375	217.37595625	190.72886875	245.1670375	214.4501625	273.2488625	175.18576875	209.11500625	202.4345375	172.96285	214.70516875	203.03711875	217.17126875	147.16050625	183.97743125
"ILMN_2693258"	4660.884	5387.1456875	4823.556375	5266.1386875	4926.7780625	4904.36175	5387.1456875	5349.3264375	5010.6171875	5127.310375	5740.3068125	4158.0104375	4744.4376875	5740.3068125	5540.2685	4953.7386875
"ILMN_2774456"	9936.6240625	9839.07575	9420.62425	9673.0278125	9839.07575	10381.7305625	9936.6240625	8666.6628125	8847.706625	9263.605375	9511.48625	9593.003	9673.0278125	9593.003	8847.706625	10028.724375
"ILMN_2709179"	298.4882625	316.916175	249.017375	207.38165625	255.85755625	264.17246875	350.7310625	252.41470625	259.42550625	223.24974375	354.1894	247.1646875	281.61061875	356.33750625	241.6497	238.45175625
"ILMN_2595857"	453.2523375	465.43049375	375.9184375	394.35784375	371.9615	456.8246	425.568775	338.11564375	379.2877125	437.247825	575.726775	486.8490375	478.04355	481.95138125	490.34479375	432.7302625
"ILMN_1222196"	215.12844375	181.06749375	199.73144375	187.666425	190.72886875	188.54851875	193.64621875	196.21144375	182.08051875	224.22981875	174.1694	188.35061875	194.84985625	164.6086125	208.31810625	240.981925
"ILMN_1238583"	710.8884375	736.55418125	722.7396	772.2590125	720.15905625	697.83648125	791.47709375	729.06335	730.3635	719.327125	660.9562125	735.2436125	787.04511875	713.8766125	774.34953125	770.86421875
"ILMN_2892904"	704.218775	651.891225	765.3012375	658.75748125	719.327125	696.56115	631.27063125	684.94580625	650.46941875	595.30204375	595.30204375	675.5408125	613.03275	612.15998125	548.52860625	700.8844
"ILMN_2964816"	171.546275	187.50133125	168.40875625	166.962625	162.05531875	158.796875	157.26195625	158.9071625	140.1623375	156.419675	166.39635	160.96233125	183.5885	144.82524375	175.06481875	192.0934625
"ILMN_2699624"	169.86830625	151.87925625	163.64845625	186.1810125	160.51105	169.86830625	154.01814375	181.50995	183.97743125	181.50995	164.106975	171.546275	178.7428125	182.08051875	186.1810125	182.470475
"ILMN_1225520"	393.04778125	416.80261875	421.97100625	445.96159375	441.69970625	443.24934375	381.0655875	432.7302625	490.34479375	408.38614375	413.8246875	454.06344375	410.83665	447.68239375	456.8246	472.5667625
"ILMN_2904961"	3306.58425	3401.315375	3575.4696875	3658.6510625	3968.61275	3169.1403125	3330.385125	3612.062	3428.1263125	4089.44975	3558.081875	3081.87775	3796.905625	3280.8254375	3368.0494375	3306.58425
"ILMN_2660056"	183.97743125	183.76841875	214.4501625	185.79605625	194.6496125	213.7292	205.752275	232.89545	209.5458	205.2870625	219.02440625	189.8980875	204.430875	240.981925	247.3329875	277.1950625
"ILMN_2592266"	1829.01725	1836.439375	2346.651625	2099.771	2234.3534375	2099.771	1891.157125	2339.571375	2476.0315625	2002.9741875	1803.9235625	1818.694625	1936.8555625	1881.095125	2190.5333125	2277.43625
"ILMN_2696360"	412.90525625	446.63266875	454.06344375	363.70033125	480.36246875	426.13781875	411.7634625	353.18153125	328.2315625	444.7976625	377.12295625	465.43049375	456.1551125	314.5734875	366.8555625	425.568775
"ILMN_2742136"	457.3322875	415.2649625	492.73689375	512.6917	554.1605625	551.37678125	403.70125625	471.3431875	440.4799375	515.81448125	501.98858125	487.7655125	535.41675	386.5043625	438.60104375	554.1605625
"ILMN_2644480"	145.39879375	156.419675	154.1876625	130.28859375	169.72580625	129.8673875	129.4622	123.8031125	115.018353125	162.05531875	133.67243125	157.1186375	119.077958125	122.107636875	115.8649425	138.539325
"ILMN_2644477"	224.8225	235.1268	237.4585875	238.79714375	284.8685125	248.38111875	235.7126625	213.37485	185.1210875	212.7093	203.19638125	227.935725	210.41654375	168.80345	194.2811375	215.12844375
"ILMN_2601851"	147.54801875	134.7069375	147.652575	134.26451875	138.539325	142.50945	139.335075	138.539325	141.91661875	123.69855625	154.01814375	143.487075	144.0709875	136.03915625	145.29385625	130.28859375
"ILMN_1219918"	139.88649375	131.16729375	122.7431125	156.24549375	177.67216875	139.96889375	138.9933875	143.192725	130.47956875	142.20985	124.3063625	155.9893625	116.218871875	122.9097875	124.7353875	153.43323125
"ILMN_2659456"	128.973025	137.25285	126.83335625	136.03915625	118.091490625	130.15226875	125.909375	108.660346875	128.4515375	104.533906875	126.3300625	121.66337125	127.19753125	140.33279375	127.81891875	123.8031125
"ILMN_2640348"	831.24433125	656.07823125	766.45550625	840.94978125	781.69595	793.70504375	832.51063125	795.77954375	938.45773125	758.9241125	842.2797125	765.3012375	872.95540625	940.56146875	864.6376	763.20979375
"ILMN_2752408"	3107.309875	3061.8775625	3598.82025	3280.8254375	3117.95425	3128.8241875	2754.4678125	3157.8791875	2961.6290625	3128.8241875	2713.513	3270.1041875	2461.7744375	2746.322625	3107.309875	2827.7445625
"ILMN_1240868"	662.1849625	754.67213125	803.67116875	700.8844	765.3012375	644.6966625	723.8065125	730.3635	687.98139375	817.69208125	730.3635	619.8589375	648.31620625	617.6719875	777.27234375	736.55418125
"ILMN_2713673"	783.53573125	882.18558125	1079.6510625	1330.8783	1128.37155625	962.397525	785.1105625	1492.257625	1367.22803125	1049.3454625	907.256775	866.75105	813.95219375	843.49291875	1217.45435625	1105.07545625
"ILMN_1239221"	188.71925625	183.04915	158.9071625	193.2644875	196.7706	190.72886875	204.430875	171.1804625	166.39635	166.1963625	193.48036875	179.18690625	174.6232625	181.50995	168.80345	177.462375
"ILMN_2926198"	547.94208125	602.364075	588.19000625	608.093875	576.9724625	569.26025	640.4643375	557.66410625	563.2545375	546.9559125	635.1811875	617.6719875	620.91896875	650.46941875	600.65928125	541.17865
"ILMN_2625855"	2234.3534375	2084.294625	2078.4186875	2166.2265	2202.8358125	1972.582	2099.771	2433.1056875	2556.7989375	2126.100375	2461.7744375	1977.7008125	2139.582875	2302.7791875	2586.7810625	2078.4186875
"ILMN_2625854"	2062.787125	1866.53925	1911.486125	1936.8555625	1955.9444375	1736.0078125	2037.483125	2370.272375	2259.2845625	1784.87	2155.87075	1649.251375	1929.466625	2062.787125	2022.4721875	1649.251375
"ILMN_2653166"	1891.157125	1812.4966875	1891.157125	2133.6043125	1746.5230625	1722.9694375	1872.962125	2031.236625	2011.2341875	1638.7200625	1915.526625	1674.5379375	1743.4195	1852.93025	1980.6018125	1733.1609375
"ILMN_2885293"	5563.0125625	6333.1640625	5563.0125625	7071.3248125	6210.4018125	5838.7989375	6117.9055	6591.0685	6377.3095	6333.1640625	6893.8591875	5690.447375	6248.408625	6998.21	6723.2856875	6058.9016875
"ILMN_1256843"	191.773575	193.2644875	199.078225	223.24974375	191.0212875	195.197125	183.76841875	188.35061875	190.5250625	187.50133125	213.37485	193.64621875	209.34676875	200.3612125	215.65326875	203.35528125
"ILMN_1249408"	10615.614375	11009.9565	10381.7305625	11185.0796875	11098.6981875	11098.6981875	10885.485125	11891.49075	12022.1184375	12022.1184375	12435.84	11542.181125	11274.7985625	12753.743875	11733.567375	10069.3536875
"ILMN_1220086"	11891.49075	11339.6023125	12136.5934375	11274.7985625	11891.49075	12255.4739375	12136.5934375	11009.9565	10765.566375	11098.6981875	12022.1184375	9936.6240625	11098.6981875	12255.4739375	11098.6981875	10765.566375
"ILMN_1250750"	987.38626875	949.26629375	1103.4479	1207.328275	1053.60926875	985.8463875	993.4776625	1010.49423125	1151.0470375	971.06836875	1027.40008125	1085.91533125	1027.40008125	1089.68374375	1172.46564375	965.448975
"ILMN_1234425"	13718.9189375	13718.9189375	13513.015	14973.883125	14129.805625	13718.9189375	14973.883125	14639.404375	15645.155625	14392.26875	15645.155625	13718.9189375	13172.297875	14973.883125	14973.883125	13965.5400625
"ILMN_2715152"	127.74073125	113.472058125	133.40468125	142.81923125	155.73429375	111.820041875	111.862495625	133.592925	117.419678125	141.217025	131.76215	144.1759875	139.96889375	81.9476075	134.02605	126.73568125
"ILMN_2715153"	109.99626625	122.399984375	120.6827425	104.069160625	144.40739375	116.912251875	91.417540625	107.0977375	112.623793125	121.2497075	122.107636875	117.338401875	116.42814625	98.53282125	108.0135675	130.5351625
"ILMN_1217926"	344.2765125	326.664175	359.42853125	408.38614375	288.0676125	338.59659375	356.33750625	412.3047375	410.31115625	301.23424375	403.70125625	361.4595125	338.59659375	383.01348125	463.1787875	315.86405
"ILMN_3004931"	442.4851375	511.8949625	448.44150625	402.89021875	413.8246875	472.5667625	507.13303125	479.1273375	461.68015625	412.3047375	447.21463125	522.0960875	512.6917	518.84098125	466.0927	411.7634625
"ILMN_1257333"	3852.391	4507.455375	4126.3891875	3796.905625	4623.8029375	3890.9494375	4904.36175	3401.315375	3558.081875	4379.1074375	4523.228	4218.05075	4445.070125	3968.61275	3832.903375	4660.884
"ILMN_1251682"	630.12605	487.7655125	774.34953125	714.822675	731.98135	507.13303125	377.12295625	642.9729	788.9523625	753.616675	388.32369375	708.58986875	432.2625375	488.4622375	709.83329375	687.98139375
"ILMN_2601884"	6962.8776875	5310.5491875	9357.0213125	9357.0213125	7200.2993125	6511.084625	4263.7541875	8237.6955	8751.5815	8548.0080625	4430.0370625	6428.544875	5540.2685	4823.556375	8047.471875	9263.605375
"ILMN_2751887"	158.796875	165.550775	170.08375625	193.043575	211.32431875	195.0619375	186.96800625	170.97615	177.12665625	217.5735625	178.5072375	163.47545	192.0934625	192.0934625	139.74475	193.9764375
"ILMN_1232120"	361.95381875	384.5962625	338.97425625	434.19785	361.4595125	369.03061875	406.37385625	367.63785625	422.79503125	362.5706625	463.1787875	354.1894	381.0655875	497.95498125	454.8536125	341.4254
"ILMN_1255657"	246.59630625	205.445	264.48115	209.5458	202.4345375	227.7343625	193.043575	205.445	207.8115125	230.04545625	230.9218	246.82248125	195.0619375	238.79714375	203.87181875	195.9714875
"ILMN_2642411"	131.6764125	178.5072375	143.86384375	161.25703125	148.53309375	139.43243125	142.13395625	151.399775	144.82524375	151.51890625	153.15165	157.61219375	162.95665	155.12285	156.84261875	128.54684375
"ILMN_2646771"	1508.6094375	1764.57425	1492.257625	1243.66574375	1560.761875	1536.2146875	1582.8948125	1163.6286375	1314.895575	1616.6285625	1445.528	1557.4691875	1736.0078125	1428.524	1294.01460625	1536.2146875
"ILMN_1231096"	2289.2633125	2581.1375	3178.6443125	2453.9114375	2469.6346875	2295.03325	2614.077125	2713.513	2289.2633125	2346.651625	2319.68575	2133.6043125	1980.6018125	2277.43625	2150.2455	2489.4524375
"ILMN_1229716"	1847.5744375	1920.0846875	1538.7828125	1759.0605	1840.8434375	1977.7008125	2053.1393125	1677.8181875	1655.3744375	1901.829125	1967.6745	1662.9405	1977.7008125	1949.178875	1788.49725	1755.344625
"ILMN_2625058"	486.04989375	466.54915	437.247825	575.726775	406.37385625	374.20874375	374.20874375	523.3652125	579.673675	463.1787875	570.901275	493.6619875	399.33398125	520.20643125	511.37675625	519.3563625
"ILMN_2879506"	4807.5564375	4419.230375	4708.9626875	5127.310375	4569.2170625	4986.7503125	4534.1989375	4953.7386875	5467.5040625	4472.218125	4534.1989375	4660.884	4708.9626875	5097.3593125	4864.437875	5266.1386875
"ILMN_1230221"	206.3916875	193.9764375	143.487075	291.026025	173.5161375	189.1305	199.29734375	248.77758125	256.12818125	201.35433125	259.99785	252.12685	186.8385125	232.5956875	236.2630125	210.0105125
"ILMN_2705570"	170.08375625	161.8096	189.77638125	197.4835875	183.2611375	178.0684875	157.4278125	256.39871875	199.73144375	190.72886875	167.7780125	191.38894375	179.78310625	177.3205375	195.7639125	223.05815
"ILMN_2897214"	6333.1640625	6077.354	5467.5040625	4807.5564375	6077.354	6591.0685	7369.15725	4379.1074375	4926.7780625	4879.8963125	6764.837125	6377.3095	7071.3248125	6764.837125	5127.310375	5772.2266875
"ILMN_2619836"	3117.95425	3022.225125	3204.330125	3543.0768125	3523.8733125	3500.7405	2979.4065	3428.1263125	3584.8085	3357.9559375	3280.8254375	2979.4065	3157.8791875	3523.8733125	3658.6510625	3280.8254375
"ILMN_1256927"	197.24515625	209.84545	194.500175	217.78400625	199.29734375	200.1890875	193.9764375	174.34795	157.0106375	204.0442375	203.03711875	195.9714875	191.38894375	221.9986125	227.09825	204.430875
"ILMN_2629030"	1028.589375	843.49291875	1170.59585625	1340.98901875	1193.99459375	1175.58714375	913.892975	1183.43249375	1289.71745	1189.44799375	1011.69045	958.69609375	965.448975	1136.6648125	1423.8325	1076.3518625
"ILMN_2957987"	20850.139375	22392.400625	18214.775	19420.533125	16589.97125	21373.914375	21373.914375	18584.881875	19420.533125	17583.018125	22392.400625	23517.495625	23047.061875	19420.533125	17954.566875	17954.566875
"ILMN_2754997"	11009.9565	10381.7305625	10615.614375	8847.706625	9357.0213125	10493.2706875	11098.6981875	9357.0213125	9420.62425	10493.2706875	10069.3536875	12255.4739375	10885.485125	10165.8596875	9511.48625	10615.614375
"ILMN_1226712"	261.22823125	268.086125	241.81903125	186.352	273.6787	263.16635625	269.270475	190.13030625	193.64621875	269.270475	193.2644875	233.35624375	278.920525	166.1963625	202.13511875	254.99205625
"ILMN_2611295"	148.40835	106.93114625	130.96285	131.514275	156.73405625	105.46888125	144.66973125	132.85836875	126.21285	142.13395625	104.167905625	138.9933875	107.95984875	130.673325	117.718086875	132.34635
"ILMN_2609772"	112.883929375	157.26195625	132.69996875	156.419675	141.60225625	108.506135625	108.076790625	127.37516875	130.618125	139.571175	127.81891875	98.90738875	105.7632925	134.02605	129.57466875	119.077958125
"ILMN_2689138"	746.36065625	699.4288	709.83329375	602.364075	695.53653125	792.59404375	717.49173125	639.13488125	651.891225	779.2653	612.15998125	783.53573125	792.59404375	615.13665625	637.9178125	775.5117
"ILMN_2783457"	6685.6085625	6625.522875	6764.837125	6998.21	6962.8776875	6117.9055	6799.5575	6859.5449375	7200.2993125	6859.5449375	7256.1364375	7507.8775625	7108.2274375	7039.666875	7479.230875	6893.8591875
"ILMN_1251766"	3688.003875	3701.24375	3033.5199375	4054.2248125	3725.17475	3738.920875	4321.2529375	3781.0464375	3598.82025	3204.330125	4457.1559375	3388.5791875	4169.9660625	4744.4376875	4038.2773125	3676.100625
"ILMN_1246127"	120.882648125	141.33224375	124.3636875	133.67243125	120.882648125	120.6827425	141.91661875	134.57726875	120.495390625	158.36090625	119.274784375	129.966625	121.382654375	132.28085	124.79509375	166.79903125
